catID	LG	locus	cM	best_model	best_loglike	epsilon	first_seg_pval	second_seg_pval	next_model	next_loglike
9323	0	9323_x1	17.451	AB	-3.382965962	0	0.877789947	NA	AB_AB	-119.3981686
9464	0	9464_x1	89.756	AB	-3.361118791	0	0.813753412	NA	AB_AB	-114.570958
9532	0	9532_x1	1.793	AB	-3.618972042	0	0.479615169	NA	AB_AB	-114.8288113
9578	0	9578_x1	128.547	AB	-3.539614519	0	0.589286936	NA	AB_AB	-118.8683367
96536	0	96536_x1	43.197	AB	-3.406509624	0	0.755605875	NA	AB_AB	-116.6757903
1018	1	1018_x1	126.446	AB	-3.79221419	0.017647059	0.938894974	NA	AB_AB	-114.9353258
10308	1	10308_x1	36.156	AB	-7.955569273	0	0.002977025	NA	AA_xx	-114.3480737
10400	1	10400_x1	98.277	AB	-4.108719907	0	0.247081972	NA	AB_AB	-119.4374421
10994	1	10994_x1	156.425	AA_AB	-4.518584744	0.034482759	0.401683537	NA	AB_AB	-60.09473622
11095	1	11095_x1	85.538	AB	-3.169979515	0	0.794122517	NA	AB_AB	-93.78540409
1118	1	1118_x1	19.151	AB	-6.925717379	0	0.009538021	NA	AB_AB	-125.686842
11624	1	11624_x1	103.844	AB	-3.397537988	0	0.817046489	NA	AB_AB	-118.7262602
11885	1	11885_x1	145.887	AA_AB	-3.902162264	0.01734104	0.703138689	NA	AB_AB	-60.80578756
11947	1	11947_x1	20.223	AB	-7.415323388	0	0.005461316	NA	AA_xx	-121.2944685
11974	1	11974_x1	125.077	AB	-3.690348051	0	0.359364403	NA	AB_AB	-102.5435385
1230	1	1230_x1	99.526	AB	-3.983131327	0.01734104	0.593647461	NA	AB_AB	-117.1781567
12947	1	12947_x1	8.62	AA_AB	-6.506023389	0	0.015324237	NA	AB_AB	-77.89999427
13700	1	13700_x1	145.887	AB	-3.518841825	0	0.584783499	NA	AB_AB	-116.1016421
14140	1	14140_x1	167.987	AA_AB	-4.287082762	0.017241379	0.361628737	NA	AB_AB	-63.93418853
14495	1	14495_x1	129.089	AB	-3.69591854	0	0.436368228	NA	AB_AB	-116.9651993
14534	1	14534_x1	58.037	AB	-7.955569273	0	0.002977025	NA	AA_xx	-114.3480737
15252	1	15252_x1	156.425	AB_AC	-12.62388238	0.026819923	0.703138689	0.194747483	AA_AB_AB_AC	-152.4975066
15944	1	15944_x1	86.378	AB	-4.790853822	0	0.102832524	NA	AB_AB	-118.746615
16125	1	16125_x1	144.744	AA_BC	-12.54167223	0.080924855	0.638521549	NA	AB_AC	-106.2888123
17026	1	17026_x1	2.159	AA_AB	-5.07132487	0.017241379	0.128126216	NA	AB_AB	-53.04826232
17267	1	17267_x1	58.906	AB	-6.916350821	0	0.00887359	NA	AA_xx	-116.4463213
18083	1	18083_x1	151.125	AA_AB	-5.723262208	0.070175439	0.121448021	NA	AB_AB	-57.36756694
18801	1	18801_x1	170.651	AA_AB	-5.22637978	0.051428571	0.194747483	NA	AB_AB	-59.99255843
18879	1	18879_x1	9.603	AB	-5.265871807	0	0.055093469	NA	AB_AB	-113.0433086
18930	1	18930_x1	143.991	AB	-3.359435465	0	0.938894974	NA	AB_AB	-119.3746381
19426	1	19426_x1	91.967	AB	-3.790970896	0	0.32558038	NA	AB_AB	-106.0765638
19586	1	19586_x1	152.402	AA_AB	-5.972472977	0.12	0.142453346	NA	AB_AB	-51.23949802
19837	1	19837_x1	153.577	AB_AC	-23.99605334	0.167664671	0.10787772	0.036422753	AA_AB	-144.0549352
20608	1	20608_x1	108.094	AB	-3.433942381	0	0.696340969	NA	AB_AB	-116.0167426
21490	1	21490_x1	10.84	AB	-4.307295999	0	0.173290618	NA	AB_AB	-111.3982523
21787	1	21787_x1	18.818	AB	-7.345571225	0	0.006037839	NA	AA_xx	-125.3791525
21955	1	21955_x1	71.83	AB	-4.112399833	0	0.249886032	NA	AB_AB	-120.814083
220	1	220_x1	58.906	AB	-6.242803621	0	0.019242013	NA	AB_AB	-119.5120843
22012	1	22012_x1	60.382	AB	-5.877343847	0	0.028964849	NA	AB_AB	-119.1466246
2258	1	2258_x1	58.906	AB	-6.220421739	0	0.019986107	NA	AB_AB	-120.8626634
23912	1	23912_x1	86.378	AB	-4.654203462	0	0.125908771	NA	AB_AB	-122.0423671
23965	1	23965_x1	31.816	AB	-6.985287019	0	0.008715331	NA	AB_AB	-123.0004897
24225	1	24225_x1	8.771	AB	-5.831234323	0.018181818	0.050585668	NA	AB_AB	-113.5551914
24585	1	24585_x1	85.666	AB	-4.42347763	0	0.153214947	NA	AB_AB	-113.5738754
26657	1	26657_x1	139.369	AB	-3.382337256	0	0.55141328	NA	AB_AB	-98.11664477
26715	1	26715_x1	82.688	AB	-4.859220325	0	0.081861744	NA	AB_AB	-105.0853717
2748	1	2748_x1	25.847	AB	-7.620401932	0	0.004402971	NA	AA_xx	-120.8720538
27861	1	27861_x1	98.277	AB	-3.549975055	0	0.591484589	NA	AB_AB	-120.2516582
2827	1	2827_x1	13.155	AA_BC	-12.65140026	0.032	0.009122083	NA	AB_AC	-121.5755352
28883	1	28883_x1	58.906	AB	-40.35527262	0.172839506	0.450207992	NA	AB_AB	-134.4788126
28999	1	28999_x1	58.788	AB	-7.52831568	0	0.00465577	NA	AA_xx	-115.1758065
30251	1	30251_x1	164.866	AA_AB	-4.329133035	0.052023121	0.818105968	NA	AB_AB	-50.88565188
30415	1	30415_x1	171.164	AA_AB	-4.329133035	0.052023121	0.818105968	NA	AB_AB	-50.88565188
30524	1	30524_x1	167.385	AB	-3.585065782	0	0.536005062	NA	AB_AB	-118.2273075
3124	1	3124_x1	141.502	AB	-3.385457072	0	0.81596828	NA	AB_AB	-117.3412183
31648	1	31648_x2	174.034	AB_AC	-17.55747599	0.136452242	0.636445778	0.528505683	doubles	-142.4794694
31869	1	31869_x1	71.431	AB	-4.547926001	0.017964072	0.244249927	NA	AB_AB	-113.6394371
31893	1	31893_x1	151.125	AA_AB	-5.130765776	0.052325581	0.218293622	NA	AB_AB	-58.56629497
32201	1	32201_x1	151.125	AA_AB	-6.274361731	0.070175439	0.062962424	NA	AB_AB	-59.29162745
3227	1	3227_x1	159.422	AA_AB	-4.102070048	0.034482759	1	NA	AB_AB	-55.55933859
32646	1	32646_x1	156.425	AA_AB	-5.236732164	0.052631579	0.189505272	NA	AB_AB	-58.68657003
34069	1	34069_x1	31.816	AB	-6.853035502	0	0.009756085	NA	AB_AB	-119.4358357
3432	1	3432_x1	61.222	AB	-7.048746296	0	0.007929771	NA	AA_xx	-120.1056598
35410	1	35410_x1	88.089	AB	-5.220886424	0	0.061378327	NA	AB_AB	-118.4901671
3619	1	3619_x1	158.716	AB_AC	-12.70461588	0.041176471	0.536005062	0.278612069	AA_AB_AB_AC	-142.7816567
37078	1	37078_x1	98.277	AB	-4.205464464	0	0.215551874	NA	AB_AB	-118.8477062
37425	1	37425_x1	139.857	AB	-3.260081814	0	1	NA	AB_AB	-108.9780772
37573	1	37573_x1	71.973	AB	-4.663060746	0	0.11920519	NA	AB_AB	-117.9323415
37859	1	37859_x1	7.476	AA_AB	-4.901052092	0	0.096023531	NA	AB_AB	-57.07356927
3900	1	3900_x1	6.891	AA_AB	-5.370217466	0.138728324	0.533544894	NA	AB_AB	-37.72701182
39956	1	39956_x1	160.661	AA_AB	-4.125293368	0.034682081	0.878500471	NA	AB_AB	-56.27729786
40334	1	40334_x1	31.29	AB	-7.048746296	0	0.007929771	NA	AA_xx	-120.1056598
40429	1	40429_x1	20.223	AB	-7.871281178	0	0.003119623	NA	AA_xx	-108.6596246
41047	1	41047_x2	2.159	AB_AC	-20.30150678	0.067049808	0.003344626	0.06455076	AA_AB	-135.0383515
41315	1	41315_x2	158.716	AB_AC	-13.32121717	0.053949904	0.644542212	0.877789947	doubles	-154.0351952
41482	1	41482_x1	9.06	AB	-5.956217866	0	0.025128032	NA	AB_AB	-113.7336547
42100	1	42100_x1	122.275	AB	-3.337548872	0	1	NA	AB_AB	-117.2933101
42759	1	42759_x1	135.566	AA_AB	-3.399153292	0	0.939599372	NA	AB_AB	-62.43647536
42855	1	42855_x1	9.603	AB	-6.398114028	0	0.016513415	NA	AB_AB	-121.7268362
42892	1	42892_x1	108.094	AB	-3.406509624	0	0.755605875	NA	AB_AB	-116.6757903
43169	1	43169_x1	141.502	AB	-3.536178578	0	0.523300793	NA	AB_AB	-111.3136154
43421	1	43421_x1	85.538	AB	-6.482950515	0.008235294	0.165979309	NA	AB_AB	-123.1315995
4354	1	4354_x1	87.115	AB	-5.031090695	0	0.06543081	NA	AB_AB	-103.1978007
43814	1	43814_x1	71.707	AB	-4.309484081	0	0.186853822	NA	AB_AB	-118.2652453
44050	1	44050_x1	91.447	AB	-3.942370643	0	0.321573937	NA	AB_AB	-122.0170148
44139	1	44139_x1	108.094	AB	-3.456726859	0	0.699797488	NA	AB_AB	-118.785449
4439	1	4439_x1	10.678	AA_AB	-7.127811983	0.017142857	0.012138156	NA	AB_AB	-74.32379488
44450	1	44450_x1	85.538	AB	-4.311889194	0	0.192136465	NA	AB_AB	-121.0135724
45053	1	45053_x1	20.405	AB	-6.583877596	0	0.011256941	NA	AA_xx	-101.378583
45142	1	45142_x1	1.609	AA_AB	-5.599852799	0.124260355	0.2385005	NA	AB_AB	-36.63416347
45170	1	45170_x1	109.391	AB	-3.346787331	0	0.748110952	NA	AB_AB	-109.7512632
45644	1	45644_x1	102.74	AB	-3.618972042	0	0.479615169	NA	AB_AB	-114.8288113
45670	1	45670_x1	123.498	AB	-3.423748372	0	0.629997594	NA	AB_AB	-109.8282242
45687	1	45687_x1	12.155	AB	-6.289991913	0	0.017787423	NA	AB_AB	-116.8133507
45985	1	45985_x1	158.716	AA_AB	-4.033894329	0	0.289892524	NA	AB_AB	-69.2495408
4611	1	4611_x1	85.823	AB	-4.663060746	0	0.11920519	NA	AB_AB	-117.9323415
46407	1	46407_x1	20.028	AB	-7.917837812	0	0.002930582	NA	AA_xx	-106.6289631
46427	1	46427_x1	122.275	AB	-3.399450473	0	0.690924977	NA	AB_AB	-111.8633678
46609	1	46609_x1	158.716	AA_AB	-5.910132859	0.085106383	0.087133226	NA	AB_AB	-47.938807
46611	1	46611_x1	58.906	AB	-5.98960531	0	0.026730286	NA	AB_AB	-124.0642495
47120	1	47120_x1	30.934	AB	-6.955033883	0	0.009122083	NA	AB_AB	-124.3431975
47267	1	47267_x1	145.315	AA_AB	-4.216215886	0	0.226374999	NA	AB_AB	-70.11834285
47409	1	47409_x1	171.164	AA_AB	-3.849610945	0.017142857	0.820170857	NA	AB_AB	-58.00246454
47541	1	47541_x1	62.204	AB	-5.201391622	0	0.06455076	NA	AB_AB	-121.2165943
47738	1	47738_x1	9.603	AB_AC	-19.20236532	0.08045977	0.010679293	0.142453346	AA_AB	-141.2470453
47776	1	47776_x1	145.887	AB	-3.570643487	0	0.595776457	NA	AB_AB	-123.0182486
47893	1	47893_x1	82.423	AB	-4.654203462	0	0.125908771	NA	AB_AB	-122.0423671
48256	1	48256_x1	9.603	AB	-7.160945217	0.01734104	0.011642177	NA	AB_AB	-120.3559706
48296	1	48296_x1	10.678	AB_CD	-31.30804448	0.094587493	0.058224644	0.011437303	doubles	-109.0922206
48553	1	48553_x1	88.2	AB	-4.980760865	0.017964072	0.140063518	NA	AB_AB	-114.072272
48610	1	48610_x2	145.887	AB_AC	-116.8126424	0.118181818	0.392987555	0.494442452	doubles	-212.7698428
48610	1	48610_x1	145.887	AB_AC	-116.8126424	0.118181818	0.392987555	0.494442452	doubles	-212.7698428
48733	1	48733_x1	77.654	AB	-4.205464464	0	0.215551874	NA	AB_AB	-118.8477062
49174	1	49174_x1	141.502	AB	-3.37331776	0	0.814870781	NA	AB_AB	-115.956118
49465	1	49465_x1	145.887	AB	-3.430033473	0	0.758421989	NA	AB_AB	-119.4452361
49538	1	49538_x1	86.09	AB	-4.813103674	0	0.094474535	NA	AB_AB	-113.277021
4982	1	4982_x1	83.01	AB	-4.853246934	0.017647059	0.165979309	NA	AB_AB	-115.9963585
49875	1	49875_x2	12.671	AB_AC	-22.47831424	0.06743738	0.00251799	0.004171262	AA_AB	-134.3822
50	1	50_x1	59.199	AB	-7.52831568	0	0.00465577	NA	AA_xx	-115.1758065
50669	1	50669_x1	103.506	AB	-3.148659247	0	1	NA	AB_AB	-97.19648627
50764	1	50764_x1	18.487	AB	-6.447570394	0	0.015235026	NA	AB_AB	-119.0303706
51846	1	51846_x1	84.146	AB	-7.617303275	0.021428571	0.006434811	NA	AA_xx	-94.92982827
5193	1	5193_x1	144.347	AB	-3.89402908	0.019736842	0.625503624	NA	AB_AB	-102.7326593
52174	1	52174_x1	27.616	AB	-6.75137173	0	0.010422962	NA	AB_AB	-114.5288085
522	1	522_x1	9.603	AB	-6.007990786	0	0.025844388	NA	AB_AB	-122.709674
52281	1	52281_x1	103.089	AB	-3.508430167	0	0.58247573	NA	AB_AB	-114.7182694
52293	1	52293_x1	98.277	AB	-3.784168442	0	0.398927147	NA	AB_AB	-120.4858516
52543	1	52543_x1	109.239	AB	-3.359435465	0	0.938894974	NA	AB_AB	-119.3746381
52619	1	52619_x1	91.643	AB	-4.752226465	0.017964072	0.186853822	NA	AB_AB	-113.8437376
52678	1	52678_x1	9.603	AB	-5.680425738	0	0.036926804	NA	AB_AB	-121.0091479
52779	1	52779_x1	149.348	AA_AB	-4.206136	0.034482759	0.703138689	NA	AB_AB	-57.72284601
52800	1	52800_x1	8.048	AA_AB	-9.184305504	0.024277457	0.14483097	NA	AB_AB	-51.53977904
52992	1	52992_x1	146.452	AB	-3.456726859	0	0.699797488	NA	AB_AB	-118.785449
53033	1	53033_x1	145.887	AB	-3.407375213	0	0.879198744	NA	AB_AB	-122.1684998
5313	1	5313_x1	122.275	AB	-3.468057932	0	0.7014821	NA	AB_AB	-120.1697411
53166	1	53166_x1	10.678	AB	-6.804073152	0.01754386	0.017168697	NA	AB_AB	-118.6311218
53275	1	53275_x1	89.606	AB	-3.352845785	0	0.68323176	NA	AB_AB	-106.3249192
53677	1	53677_x1	10.678	AA_AB	-4.939293773	0.088757396	0.390430168	NA	AB_AB	-42.04662452
53802	1	53802_x2	157.573	AB_AC	-15.89518533	0.12	0.587053564	0.244249927	doubles	-140.0614373
54148	1	54148_x1	168.867	AA_BC	-10.88764586	0.056	0.487566996	NA	AB_AC	-114.301313
54179	1	54179_x1	163.598	AA_AB	-4.858829889	0.12962963	1	NA	AB_AB	-38.85300107
54193	1	54193_x1	32.012	AB	-7.489479543	0	0.004916353	NA	AA_xx	-117.2141885
54402	1	54402_x1	10.678	AB_AC	-17.34156988	0.026974952	0.01416227	0.009122083	AA_AB_AB_AC	-141.7169189
54604	1	54604_x1	122.275	AB	-3.430033473	0	0.758421989	NA	AB_AB	-119.4452361
54700	1	54700_x1	104.19	AB	-3.430033473	0	0.758421989	NA	AB_AB	-119.4452361
55129	1	55129_x1	30.723	AB	-6.985287019	0	0.008715331	NA	AB_AB	-123.0004897
55192	1	55192_x1	135.837	AA_BC	-14.77855043	0.064739884	0.350234365	NA	AB_AC	-105.2930957
5533	1	5533_x1	145.887	AA_BC	-16.58693187	0.046419098	0.938533405	NA	AB_AC	-117.8337557
55371	1	55371_x1	59.757	AB	-6.60608422	0	0.013040724	NA	AB_AB	-121.2483259
55741	1	55741_x1	122.275	AA_BC	-11.65063344	0.048837209	0.698084055	NA	AB_AC	-109.667341
55791	1	55791_x1	156.425	AA_BC	-14.32674497	0.072	0.312974211	NA	AB_AC	-106.217946
56098	1	56098_x1	28.066	AB	-5.581732806	0	0.038877995	NA	AB_AB	-114.7321306
56756	1	56756_x1	7.476	AA_AB	-5.704577662	0.068571429	0.125908771	NA	AB_AB	-44.22553292
56916	1	56916_x1	49.034	AB	-7.248365106	0	0.006423062	NA	AA_xx	-119.6777854
56950	1	56950_x1	35.96	AB	-7.829184808	0	0.003537978	NA	AA_xx	-120.4533435
57272	1	57272_x1	145.887	AB	-3.50065104	0	0.644542212	NA	AB_AB	-119.5158537
57438	1	57438_x1	78.421	AB	-4.632779949	0.017241379	0.223704968	NA	AB_AB	-118.5118444
57934	1	57934_x1	102.087	AB	-3.50065104	0	0.644542212	NA	AB_AB	-119.5158537
58204	1	58204_x1	149.946	AA_AB	-3.464952144	0	0.76246944	NA	AB_AB	-61.81579373
58267	1	58267_x1	11.453	AA_AB	-7.765062222	0.017241379	0.006037839	NA	AB_AB	-75.64993386
58339	1	58339_x1	9.603	AB	-6.374616061	0	0.017168697	NA	AB_AB	-123.0762992
58341	1	58341_x1	19.765	AB	-7.116400017	0	0.007182068	NA	AA_xx	-116.0188773
58900	1	58900_x2	145.887	AB_AC	-65.77548568	0.01372549	0.002001342	0.12368263	AA_BC	-66.09333371
58938	1	58938_x1	35.586	AB	-7.415323388	0	0.005461316	NA	AA_xx	-121.2944685
59003	1	59003_x1	106.94	AB	-3.374470406	0	0.938894974	NA	AB_AB	-120.0761536
59060	1	59060_x1	0	AA_AB	-7.939754824	0.04	0.006479666	NA	AB_AB	-63.04798663
59090	1	59090_x1	10.678	AA_AB	-4.901052092	0	0.096023531	NA	AB_AB	-57.07356927
59109	1	59109_x1	86.378	AB	-5.650326431	0.017857143	0.062962424	NA	AB_AB	-115.4256689
59370	1	59370_x1	19.471	AB	-6.133403697	0	0.020753739	NA	AB_AB	-114.597321
59560	1	59560_x1	76.966	AB	-5.381850574	0	0.050585668	NA	AB_AB	-117.9646508
59700	1	59700_x1	51.09	AB	-7.943608764	0.02189781	0.004481252	NA	AA_xx	-90.48592775
59835	1	59835_x1	157.573	AA_AB	-3.803927498	0.01754386	0.938894974	NA	AB_AB	-58.65309549
59892	1	59892_x1	10.678	AA_AB	-6.24943431	0.051428571	0.056303668	NA	AB_AB	-45.91304219
59986	1	59986_x1	104.874	AB	-3.539614519	0	0.589286936	NA	AB_AB	-118.8683367
60100	1	60100_x1	158.716	AA_AB	-5.588678754	0.068965517	0.14483097	NA	AB_AB	-57.85909441
60216	1	60216_x1	155.87	AB_AC	-19.57160686	0.176356589	0.937020169	0.937020169	doubles	-135.3168214
60321	1	60321_x1	84.979	AB	-46.13218776	0.176384125	0.11824011	NA	singles	-115.1041154
60525	1	60525_x1	10.678	AA_AB	-7.127811983	0.017142857	0.012138156	NA	AB_AB	-74.32379488
60754	1	60754_x1	160.027	AA_AB	-4.703850923	0.070588235	0.484956561	NA	AB_AB	-52.24967388
60776	1	60776_x1	164.997	AA_AB	-3.82686621	0.017241379	0.879198744	NA	AB_AB	-57.98212807
60823	1	60823_x1	85.954	AB	-4.936554488	0	0.084543058	NA	AB_AB	-116.8328742
60963	1	60963_x1	168.548	AB_AC	-36.16324157	0.067049808	0.538426966	1.29E-11	AA_AB	-67.3503241
61281	1	61281_x1	170.08	AA_AB	-4.286812664	0.018072289	0.350234365	NA	AB_AB	-52.28424545
61395	1	61395_x1	10.491	AB_AC	-17.95500168	0.081395349	0.024103431	0.073919093	AA_AB	-144.7895966
61429	1	61429_x1	83.434	AB	-4.101797096	0	0.241389552	NA	AB_AB	-116.6845973
61431	1	61431_x1	28.066	AB	-8.000301471	0	0.002802729	NA	AA_xx	-112.3155878
61785	1	61785_x2	108.661	AB_AC	-55.68863803	0.066666667	9.90E-05	0.440382543	AA_BC	-63.40986274
6180	1	6180_x1	171.164	AA_AB	-4.176841542	0.034285714	0.761142971	NA	AB_AB	-54.25296047
61880	1	61880_x1	104.531	AB	-3.374470406	0	0.938894974	NA	AB_AB	-120.0761536
62172	1	62172_x2	2.159	AB_AC	-17.97747611	0.04	0.002833626	0.079173258	AA_AB	-135.5415685
6248	1	6248_x1	131.966	AB	-3.207029204	0	0.933624954	NA	AB_AB	-102.0602196
6338	1	6338_x1	145.887	AB	-3.511516827	0	0.646483345	NA	AB_AB	-120.8996805
63723	1	63723_x1	139.543	AB	-3.410990648	0	0.692762349	NA	AB_AB	-113.2478689
63848	1	63848_x1	141.502	AB	-3.397537988	0	0.817046489	NA	AB_AB	-118.7262602
63975	1	63975_x1	157.001	AA_AB	-5.477385242	0.069364162	0.165979309	NA	AB_AB	-57.08130624
64081	1	64081_x1	28.066	AB	-7.789502613	0	0.003737719	NA	AA_xx	-122.4908794
64686	1	64686_x1	2.159	AA_AB	-5.07132487	0.017241379	0.128126216	NA	AB_AB	-53.04826232
64703	1	64703_x1	143.046	AB	-3.34685794	0	0.938533405	NA	AB_AB	-117.9890996
64767	1	64767_x1	5.737	AA_AB	-4.940609459	0.034682081	0.221011249	NA	AB_AB	-50.22780906
64796	1	64796_x1	82.423	AB	-4.956741631	0.01734104	0.147196244	NA	AB_AB	-118.151767
65073	1	65073_x1	9.603	AB	-6.04680962	0	0.024103431	NA	AB_AB	-120.0025708
65395	1	65395_x1	78.726	AB	-4.192896878	0	0.19272591	NA	AB_AB	-107.8514507
65748	1	65748_x1	171.733	AB_AC	-14.48558478	0.06743738	1	0.075669116	AA_AB_AB_AC	-144.8583103
66081	1	66081_x1	35.77	AB	-7.180703652	0	0.007088323	NA	AA_xx	-123.7645601
66144	1	66144_x1	78.056	AB	-4.936554488	0	0.084543058	NA	AB_AB	-116.8328742
6688	1	6688_x2	148.751	AB_AC	-14.59255715	0.08	0.441850168	0.877789947	doubles	-146.0062327
67174	1	67174_x1	141.502	AB	-3.39520105	0	0.878500471	NA	AB_AB	-120.7833647
6723	1	6723_x1	158.716	AA_AB	-4.777062562	0.051724138	0.358834216	NA	AB_AB	-57.49780236
67446	1	67446_x1	136.343	AB	-3.298796319	0	0.93662407	NA	AB_AB	-111.7627136
6772	1	6772_x1	77.312	AB	-4.201112349	0	0.209995187	NA	AB_AB	-116.0974321
681	1	681_x1	14.477	AA_AB	-4.466479968	0.078947368	0.681217087	NA	AB_AB	-40.73537317
68384	1	68384_x1	32.396	AB	-5.842132955	0	0.030947735	NA	AB_AB	-121.8573356
68450	1	68450_x1	88.089	AB	-5.680425738	0	0.036926804	NA	AB_AB	-121.0091479
68553	1	68553_x1	166.766	AA_AB	-4.294041716	0.052023121	0.938894974	NA	AB_AB	-52.91000203
68796	1	68796_x1	165.598	AA_AB	-5.896775595	0.143712575	0.266825264	NA	AB_AB	-44.61527025
69078	1	69078_x1	18.185	AB	-7.451830189	0	0.005184876	NA	AA_xx	-119.2537572
69566	1	69566_x1	4.04	AA_AB	-4.736614377	0.092592593	0.523300793	NA	AB_AB	-40.66238563
69779	1	69779_x1	86.378	AB	-4.201112349	0	0.209995187	NA	AB_AB	-116.0974321
69970	1	69970_x1	131.018	AB	-3.345881307	0	0.875581173	NA	AB_AB	-115.242201
71365	1	71365_x1	10.678	AB	-5.842132955	0	0.030947735	NA	AB_AB	-121.8573356
71956	1	71956_x1	158.866	AA_AB	-4.510403596	0.02238806	0.22462993	NA	AB_AB	-40.94569376
72285	1	72285_x1	10.151	AB	-4.310135909	0	0.162071568	NA	AB_AB	-105.9092483
72572	1	72572_x1	10.678	AA_AB	-8.728300455	0.054545455	0.003518935	NA	AB_AB	-67.07159107
72867	1	72867_x1	98.277	AB	-4.207906767	0	0.218293622	NA	AB_AB	-120.2231094
7293	1	7293_x1	26.055	AB	-7.016512117	0	0.008317863	NA	AB_AB	-121.6587538
73475	1	73475_x1	82.423	AB	-4.813103674	0	0.094474535	NA	AB_AB	-113.277021
73484	1	73484_x1	36.599	AB	-7.829184808	0	0.003537978	NA	AA_xx	-120.4533435
73497	1	73497_x1	35.384	AB	-7.397187564	0	0.005197323	NA	AA_xx	-111.5177355
7451	1	7451_x1	162.978	AA_AB	-4.836610167	0.125748503	0.937020169	NA	AB_AB	-41.42389005
75367	1	75367_x1	71.581	AB	-4.736198862	0.01734104	0.194747483	NA	AB_AB	-117.9312243
75551	1	75551_x1	12.671	AA_AB	-6.897303862	0	0.009963043	NA	AB_AB	-78.97775523
75738	1	75738_x1	10.678	AB	-5.651150912	0	0.039209227	NA	AB_AB	-123.7257951
7692	1	7692_x1	150.502	AA_BC	-16.24224637	0.08045977	0.696340969	NA	AB_AC	-103.7075423
76921	1	76921_x1	25.596	AB	-7.829184808	0	0.003537978	NA	AA_xx	-120.4533435
77134	1	77134_x1	141.502	AB	-3.34685794	0	1	NA	AB_AB	-117.9890996
7719	1	7719_x1	158.144	AA_AB	-6.266618056	0.052023121	0.054865182	NA	AB_AB	-63.12034424
77826	1	77826_x1	139.543	AB	-3.467874875	0	0.638521549	NA	AB_AB	-115.3641946
78179	1	78179_x1	122.275	AB	-3.41948977	0	0.879885115	NA	AB_AB	-123.5535754
78505	1	78505_x1	56.431	AB	-8.041615507	0	0.002833626	NA	AA_xx	-120.038281
7868	1	7868_x1	9.603	AB	-5.895964902	0	0.027988972	NA	AB_AB	-117.7922846
7998	1	7998_x1	106.94	AB	-3.349525063	0	0.938165342	NA	AB_AB	-117.3052863
85073	1	85073_x1	48.238	AB	-7.522091627	0	0.004370938	NA	AA_xx	-105.4109852
8508	1	8508_x1	164.212	AA_AB	-4.463207734	0.068965517	0.818105968	NA	AB_AB	-51.24177947
854	1	854_x1	31.816	AB	-7.180703652	0	0.007088323	NA	AA_xx	-123.7645601
8906	1	8906_x1	86.378	AB	-4.663060746	0	0.11920519	NA	AB_AB	-117.9323415
8925	1	8925_x1	171.164	AB	-3.746779124	0	0.384567151	NA	AB_AB	-113.5836574
9232	1	9232_x1	151.64	AB_CD	-27.51463665	0.101880878	0.636445778	0.207179847	doubles	-103.0375093
9375	1	9375_x1	82.423	AB	-4.964489837	0.01754386	0.14483097	NA	AB_AB	-116.7915384
9952	1	9952_x1	162.389	AA_AB	-5.161340135	0.125	0.349115166	NA	AB_AB	-32.08258033
Oke_U1012-241	1	Oke_U1012-241_x1	108.094	AB	-3.719375152	0	0.587053564	NA	AB_AB	-130.0317852
Oke_U1012-60	1	Oke_U1012-60_x1	108.094	AB	-3.719375152	0	0.587053564	NA	AB_AB	-130.0317852
Oke_U507-87	1	Oke_U507-87_x1	8.62	AB	-6.230484175	0	0.015868784	NA	AB_AB	-132.5428942
10583	2	10583_x1	8.984	AB	-3.374470406	0	0.938894974	NA	AB_AB	-120.0761536
10612	2	10612_x1	0.926	AB	-3.50065104	0	0.644542212	NA	AB_AB	-119.5158537
11172	2	11172_x1	13.158	AB	-3.468057932	0	0.7014821	NA	AB_AB	-120.1697411
1134	2	1134_x1	39.381	AA_AB	-3.721017602	0	0.444532857	NA	AB_AB	-66.19074212
11388	2	11388_x1	54.349	AB	-4.659805533	0	0.121448021	NA	AB_AB	-119.3020472
11648	2	11648_x1	0.926	AB	-3.936509167	0	0.318741284	NA	AB_AB	-120.6381923
11737	2	11737_x1	63.402	AB	-4.420468209	0	0.165979309	NA	AB_AB	-120.4356709
11969	2	11969_x1	65.114	AB	-5.253825932	0	0.056655997	NA	AB_AB	-114.4042237
12194	2	12194_x1	28.25	AB	-3.937652084	0.01744186	0.646483345	NA	AB_AB	-116.4486721
12282	2	12282_x1	17.753	AB	-3.522353198	0	0.648393075	NA	AB_AB	-122.2834778
1448	2	1448_x1	23.469	AB	-3.913995521	0	0.307067333	NA	AB_AB	-115.1238348
1490	2	1490_x1	52.225	AB	-4.663060746	0	0.11920519	NA	AB_AB	-117.9323415
15185	2	15185_x1	63.783	AB	-4.679402955	0	0.110157261	NA	AB_AB	-112.4568398
15385	2	15385_x1	0.926	AB	-3.76157251	0	0.390430168	NA	AB_AB	-116.3443727
15765	2	15765_x1	60.495	AB	-5.060093277	0	0.075669116	NA	AB_AB	-120.3888155
16605	2	16605_x1	7.245	AB	-3.712621291	0	0.441850168	NA	AB_AB	-119.727824
17349	2	17349_x1	50.78	AB	-4.659805533	0	0.121448021	NA	AB_AB	-119.3020472
17489	2	17489_x1	24.167	AB	-3.529236698	0	0.587053564	NA	AB_AB	-117.4849979
