LG	locus	cm
32	41505_x1	94.417
32	78794_x1	97.947
32	47137_x1	98.178
32	45568_x1	99.464
32	73288_x1	100.736
32	62939_x1	100.933
32	78160_x1	103.717
32	26129_x1	104.443
32	75877_x1	105.437
32	45744_x1	105.437
33	19522_x1	0
33	18316_x1	0.642
33	25101_x1	1.246
33	41430_x1	1.817
33	42897_x1	2.388
33	2632_x1	2.996
33	50327_x1	4.661
33	57800_x1	5.327
33	16828_x1	5.583
33	2570_x1	7.888
33	4421_x1	13.064
33	40791_x1	14.133
33	68534_x1	14.471
33	64133_x1	14.677
33	53441_x1	14.879
33	53242_x1	15.087
33	15557_x1	15.259
33	26171_x1	15.393
33	59068_x1	15.501
33	76147_x1	15.501
33	46358_x1	15.501
33	48504_x1	15.501
33	68931_x1	15.501
33	62471_x1	16.091
33	18566_x1	25.947
33	28222_x1	31.645
33	7404_x1	32.392
33	12428_x1	33.048
33	44204_x1	33.681
33	74694_x1	34.421
33	55019_x1	42.601
33	69404_x1	42.953
33	63208_x1	43.219
33	10414_x1	44.526
33	78395_x1	44.936
33	50150_x1	45.319
33	8441_x1	45.756
33	66833_x1	46.196
33	16153_x1	46.571
33	53387_x1	46.883
33	10043_x1	47.152
33	76605_x1	47.432
33	53182_x1	47.713
33	19025_x1	47.962
33	3918_x1	48.187
33	8572_x1	48.344
33	29454_x1	51.812
33	58569_x1	51.812
33	18299_x1	51.812
33	53500_x1	51.812
33	2838_x1	55.82
33	8689_x1	55.82
33	43993_x1	55.82
33	43195_x1	55.82
33	46723_x1	55.939
33	2044_x1	56.176
33	23360_x1	56.507
33	63928_x1	56.855
33	64883_x1	58.352
33	61831_x1	58.352
33	62854_x1	58.352
33	77413_x1	58.352
33	45794_x1	58.352
34	64569_x1	0
34	53375_x1	0.123
34	8565_x1	0.123
34	59184_x1	0.123
34	12105_x1	0.123
34	85351_x1	0.123
34	59441_x1	0.123
34	48945_x1	0.123
34	61697_x1	0.837
34	10386_x1	1.296
34	35423_x1	1.594
34	51271_x1	1.899
34	43083_x1	2.137
34	22920_x1	2.368
34	30743_x1	2.679
34	15352_x1	2.889
34	50809_x1	2.889
34	42850_x1	3.028
34	40666_x1	3.134
34	60875_x1	3.134
34	60484_x1	3.134
34	78856_x1	3.248
34	57577_x1	3.5
34	48604_x1	3.861
34	45185_x1	4.199
34	69289_x1	4.54
34	56284_x1	4.54
34	18022_x1	7.996
34	441_x1	8.29
34	59076_x1	8.602
34	68328_x1	8.925
34	40293_x1	9.267
34	76707_x1	9.615
34	2279_x1	9.932
34	75559_x1	10.275
34	5247_x1	10.74
34	56197_x1	11.176
34	59575_x1	15.225
34	66413_x1	15.225
34	57660_x1	15.225
34	56315_x1	15.668
34	58381_x1	18.108
34	74941_x1	21.683
34	77697_x1	22.265
34	28826_x1	22.265
34	5306_x1	22.265
34	47035_x1	22.265
34	6070_x1	22.887
34	48425_x1	23.38
34	19199_x1	23.567
34	31782_x1	23.828
34	46516_x1	27.724
34	41931_x1	28.151
34	55837_x1	28.519
34	61387_x1	29.105
34	69642_x1	29.892
34	25668_x1	30.56
34	26400_x1	30.703
34	50506_x1	30.703
34	55150_x1	30.703
34	58002_x1	31.293
34	70200_x1	37.272
34	65652_x1	37.529
34	11075_x1	37.795
34	39484_x1	38.066
34	63764_x1	39.863
34	49030_x1	40.436
34	42799_x1	40.692
34	62792_x1	40.907
34	1293_x1	41.147
34	57859_x1	41.259
34	46078_x1	41.426
34	25530_x1	42.2
34	51015_x1	42.843
34	17827_x1	42.843
34	Oke_U2054-58_x1	43.085
34	Oke_U1016-154_x1	43.907
34	77515_x1	44.949
34	64786_x1	45.516
34	7664_x1	52.011
34	4079_x1	52.659
34	48487_x1	53.067
34	13950_x1	57.536
34	15366_x1	61.44
34	35107_x1	61.738
34	58513_x1	62.048
34	66809_x1	62.508
34	62924_x1	63.025
34	56527_x1	63.488
34	15633_x1	64.237
34	54866_x1	66.477
34	57354_x1	66.477
34	64562_x1	66.477
34	58287_x1	66.848
34	43121_x1	67.123
34	44701_x1	67.301
34	5345_x1	67.301
34	40456_x1	67.301
34	79048_x1	67.301
34	67610_x1	67.443
34	6977_x1	67.556
34	59031_x1	67.67
34	16419_x1	67.922
34	43894_x1	68.131
34	18260_x1	68.131
34	57264_x1	69.849
34	22503_x1	70.286
34	78105_x1	70.514
34	6422_x1	70.706
34	22832_x1	70.892
34	21625_x1	71.077
34	15284_x1	71.205
34	46958_x1	71.205
34	43064_x1	71.205
34	66182_x1	72.915
34	3642_x1	72.915
34	Oke_U510-204_x1	77.461
34	51793_x1	77.601
34	62495_x1	77.733
34	51765_x1	79.389
34	9545_x1	79.498
34	9289_x1	81.393
34	37602_x1	81.655
34	22857_x1	82.012
34	42429_x1	83.106
34	45078_x1	90.184
34	61414_x1	90.184
34	56849_x1	90.184
34	57608_x1	90.184
34	63147_x1	90.825
34	71141_x1	90.976
34	6973_x1	91.169
34	42816_x1	91.359
34	73480_x1	91.853
34	52297_x1	98.172
34	51484_x1	98.172
34	41957_x1	98.172
34	48918_x1	98.172
34	60094_x1	98.172
34	70715_x1	102.138
34	24771_x1	102.138
34	22571_x1	103.939
34	54245_x1	104.043
34	14482_x1	104.043
34	63149_x1	104.043
34	16958_x1	104.043
34	55690_x1	104.043
34	13737_x1	104.175
34	53348_x1	104.417
34	1070_x1	104.766
34	52814_x1	105.469
34	55595_x1	106.576
34	57315_x1	109.466
34	37009_x1	109.466
34	13381_x1	109.466
34	45342_x1	110.05
34	3639_x1	110.05
34	66135_x1	110.05
34	79195_x1	110.204
34	5883_x1	114.745
34	40471_x1	114.745
34	48163_x1	114.745
34	57808_x1	114.745
34	27969_x1	114.745
34	60417_x1	114.745
34	28701_x1	119.927
34	315_x1	119.927
34	43635_x1	119.927
34	8672_x1	119.927
34	13586_x1	119.927
34	61184_x1	119.927
34	46390_x1	119.927
34	49498_x1	120.146
34	65313_x1	120.907
34	51402_x1	121.97
34	71196_x1	122.312
34	89112_x1	122.704
35	78799_x1	0
35	71816_x1	0.98
35	56619_x1	1.881
35	49553_x1	2.661
35	41214_x1	2.95
35	78671_x1	3.264
35	46550_x1	3.736
35	65729_x1	4.19
35	53106_x1	4.508
35	58337_x1	4.753
35	6039_x1	4.936
35	43795_x1	5.121
35	3451_x1	5.352
35	41399_x1	5.57
35	19952_x1	5.787
35	28489_x1	6.051
35	6461_x1	6.327
35	20296_x1	6.652
35	45389_x1	6.913
35	54518_x1	7.092
35	15684_x1	7.293
35	48529_x1	7.67
35	24691_x1	8.054
35	71676_x1	8.315
35	60979_x1	8.591
35	57397_x1	9.346
35	28779_x1	10.524
35	30265_x1	11.371
35	66780_x1	12.081
35	74244_x1	12.54
35	12382_x1	12.849
35	54325_x1	13.42
35	49440_x1	17.339
35	7156_x1	17.543
35	3464_x1	18.221
35	Oke_APOB-60_x1	19.911
35	15436_x1	19.911
35	11935_x1	20.036
35	49040_x1	20.233
35	47244_x1	20.49
35	55122_x1	20.639
35	51077_x1	20.639
35	29369_x1	20.639
35	64357_x1	20.639
35	68813_x1	20.639
35	43306_x1	20.639
35	17683_x1	20.639
35	48719_x1	20.639
35	30614_x1	20.639
35	45080_x1	20.763
35	26845_x1	20.89
35	62851_x1	21.032
35	70408_x1	21.4
35	1652_x1	21.914
35	22782_x1	23.007
35	34518_x1	23.653
35	13817_x1	24.349
35	41023_x1	24.464
35	Oke_U2042-61_x1	24.464
35	13341_x1	24.464
35	62656_x1	24.464
35	79164_x1	24.464
35	75777_x1	27.694
35	8842_x1	28.003
35	58333_x1	28.296
35	65889_x1	28.566
35	64003_x1	28.855
35	61551_x1	29.193
35	76723_x1	29.523
35	54699_x1	30.885
35	15021_x1	32.028
35	7872_x1	32.028
35	77020_x1	33.812
35	46762_x1	36.181
35	75767_x1	36.635
35	51004_x1	36.945
35	50735_x1	37.201
35	4833_x1	48.741
35	10314_x1	49.854
35	87629_x1	50.658
35	60261_x1	51.443
35	59644_x1	52.189
35	22094_x1	52.985
35	7020_x1	57.64
35	27948_x1	57.933
35	52887_x1	58.25
35	68789_x1	61.07
35	56086_x1	62.49
35	11777_x1	64.159
35	57571_x1	64.384
35	59245_x1	64.665
35	66926_x1	64.992
35	52631_x1	65.467
35	1906_x1	70.364
35	15928_x1	70.364
35	54973_x1	70.364
35	41075_x1	70.364
35	62988_x1	70.364
35	56730_x1	70.364
35	72358_x1	70.364
35	11068_x1	70.364
35	62659_x1	70.364
35	51052_x1	70.364
35	11755_x1	70.364
35	73782_x1	70.364
35	46559_x1	71.578
35	57945_x1	71.731
35	42041_x1	71.965
35	3572_x1	75.316
35	21239_x1	75.316
35	4091_x1	75.316
35	54235_x1	75.316
35	1640_x1	82.791
35	43939_x1	82.791
35	22615_x1	89.086
35	8439_x1	89.086
35	14573_x1	95.849
35	3638_x1	96.614
35	49264_x1	97.547
35	19649_x1	98.844
35	57456_x1	99.509
35	42772_x1	100.206
35	35395_x1	100.75
35	284_x1	100.984
35	10359_x1	101.232
35	32252_x1	105.173
35	37817_x1	105.173
35	5201_x1	105.173
35	62357_x1	113.245
35	40498_x1	113.245
35	6983_x1	113.381
35	1814_x1	113.798
35	60475_x1	114.538
35	51178_x1	115.62
35	56779_x1	116.19
35	1249_x1	116.873
35	17681_x1	117.181
35	42654_x1	119.007
35	40737_x1	119.202
35	2273_x1	119.429
35	9404_x1	119.712
35	15077_x1	121.909
35	24246_x1	123.617
35	60406_x1	124.139
35	32314_x1	124.815
35	53889_x1	124.923
35	13908_x1	125.046
35	78206_x1	125.046
35	27464_x1	125.046
35	50527_x1	125.046
35	71276_x1	125.046
35	60774_x1	125.046
35	47786_x1	125.046
35	2631_x1	125.046
35	70105_x1	125.046
35	58251_x1	125.046
35	43969_x1	125.046
35	62009_x1	125.046
35	48929_x1	125.046
35	77170_x1	125.046
35	10573_x1	125.046
35	75623_x1	125.046
35	65767_x1	125.046
35	54676_x1	125.23
36	65233_x1	0
36	65358_x1	0.849
36	20967_x1	1.67
36	43100_x1	2.447
36	69656_x1	3.21
36	60987_x1	3.993
36	45187_x1	4.8
36	43952_x1	5.626
36	64064_x1	11.421
36	12215_x1	12.006
36	1358_x1	12.006
36	40856_x1	12.006
36	32666_x1	17.557
36	6028_x1	18.236
36	6804_x1	18.91
36	53449_x1	19.884
36	55711_x1	21.644
36	21053_x1	24.146
36	62860_x1	24.628
36	8166_x1	25.102
36	54557_x1	25.572
36	44842_x1	31.506
36	61716_x1	31.668
36	35074_x1	31.908
36	2071_x1	32.121
36	9565_x1	32.239
36	73621_x1	33.486
36	48642_x1	34.706
36	42326_x1	34.941
36	15216_x1	35.272
36	24678_x1	35.545
36	67954_x1	36.01
36	65230_x1	36.187
36	60220_x1	42.536
36	75878_x1	47.516
36	65615_x1	47.789
36	8466_x1	48.059
36	37068_x1	48.426
36	15319_x1	49.082
36	62226_x1	50.753
36	78842_x1	50.753
36	73365_x1	50.753
36	72327_x1	50.753
36	23340_x1	50.922
36	41301_x1	51.192
36	38958_x1	51.558
36	54959_x1	51.972
36	13430_x1	57.566
36	67612_x1	57.754
36	55085_x1	57.918
36	11637_x1	58.14
36	40924_x1	58.385
36	3587_x1	58.642
36	40225_x1	58.905
36	34923_x1	59.194
36	55355_x1	59.505
36	59612_x1	59.84
36	Oke_FANK1-96_x1	60.993
36	9777_x1	61.423
36	4801_x1	61.423
36	19706_x1	61.423
36	43762_x1	61.423
36	8513_x1	61.423
36	8310_x1	61.423
36	71845_x1	61.423
36	59884_x1	61.423
36	77504_x1	61.71
36	62824_x1	62.21
36	41119_x1	62.679
36	33489_x1	64.171
36	51176_x1	64.37
36	22196_x1	64.37
36	10586_x1	64.37
36	8361_x1	64.37
36	76371_x1	64.37
36	58465_x1	64.471
36	85372_x1	64.471
36	40072_x1	64.616
36	6584_x1	64.888
36	14265_x1	65.255
36	50200_x1	65.505
36	64109_x1	65.738
36	61082_x1	66.223
36	2424_x1	67.096
37	70651_x1	0
37	59493_x1	0.318
37	54375_x1	0.629
37	40779_x1	0.936
37	69028_x1	8.699
37	65674_x1	8.699
37	5026_x1	8.699
37	75849_x1	8.699
37	65403_x1	8.699
37	72742_x1	10.975
37	78057_x1	11.442
37	43652_x1	11.8
37	11248_x1	12.378
37	68764_x1	14.698
37	439_x1	14.869
37	44377_x1	14.869
37	25701_x1	14.869
37	61800_x1	14.869
37	188_x1	14.971
37	1072_x1	27.143
37	63399_x1	27.277
37	42640_x1	27.277
37	29760_x1	27.72
37	53721_x1	28.03
37	26374_x1	28.331
37	69726_x1	28.574
37	1835_x1	28.765
37	76307_x1	28.891
37	21661_x1	29.003
37	48805_x1	29.003
37	77797_x1	29.003
37	61053_x1	35.325
37	16132_x1	35.325
37	43154_x1	35.325
37	64969_x1	36.863
37	77285_x1	37.14
37	13162_x1	37.14
37	20857_x1	40.174
37	67272_x1	40.402
37	73039_x1	40.631
37	56023_x1	40.839
37	23555_x1	41.046
37	31390_x1	42.351
37	50252_x1	43.275
37	5064_x1	44.171
37	39284_x1	44.662
37	44212_x1	44.907
37	72297_x1	48.463
37	2649_x1	48.607
37	66363_x1	50.503
37	6288_x1	50.981
37	4013_x1	51.297
37	72396_x1	51.632
37	16226_x1	51.991
37	77841_x1	52.415
37	56158_x1	57.827
37	45638_x1	58.138
37	9604_x1	58.42
37	12235_x1	58.674
37	41355_x1	59.025
37	70421_x1	59.365
37	4670_x1	59.615
37	67944_x1	59.773
37	52001_x1	60.647
37	73401_x1	61.279
37	50039_x1	62.053
37	8016_x1	62.523
37	58583_x1	62.743
