contig	locus	stacks_CatID	stacks_SNP	LG	cM	pi_within	dxy	BSname	prob_bayescan	log10(PO)_bayescan	qval_bayescan	alpha_bayescan	Fst_bayescan	mlog10(qval)_bayescan	Fst_weir	locnum	cpvals	zscore	reject_null_LFMM	fdr_pval_LFMM	mlog10(fdr_pval)_LFMM	cM_pad	cM_padded
c49984	49984	34147.0	34147_23	1.0	27.01	0.00656245822111	0.00668605052948	6220.0	0.082008	-1.049	0.85031	-0.010636	0.028512	0.0704227134093	0.00872861	6220.0	0.00139242942646	-3.42554	False	0.126946562196	0.896379055637	0.0	27.01
c24769	24769	12894.0	12894_66	1.0	27.01	0.00350718474834	0.00376271574783	6363.0	0.069207	-1.1287	0.88562	-0.014106	0.028233	0.052752584325	0.066181	6363.0	0.398113770673	-0.905622	False	0.98697528003	0.00569372461616	0.0	27.01
c36168	36168	22510.0	22510_37	1.0	27.67	0.00198934780887	0.00205130806151	6268.0	0.29463	-0.37914	0.27871	0.35616	0.048125	0.5548474487	0.0827447	6268.0	0.899882843108	0.134836	False	0.997931050083	0.000899464326885	0.0	27.67
c11655	11655	1465.0	1465_61	1.0	27.67	0.0146710178615	0.0157406996338	6350.0	0.079708	-1.0624	0.85866	-0.013728	0.0284	0.0661787678965	0.0327664	6350.0	0.89735069302	-0.138265	False	0.997931050083	0.000899464326885	0.0	27.67
c22776	22776	11223.0	11223_58	1.0	27.67	0.00883141077737	0.00935484883487	6340.0	0.075508	-1.0879	0.87304	0.022545	0.029416	0.058965857805	0.0464739	6340.0	0.933333581625	-0.0896533	False	0.997931050083	0.000899464326885	0.0	27.67
c17379	17379	6516.0	6516_7	1.0	27.67	0.00410423259959	0.0045568056166	6152.0	0.14451	-0.7723	0.4796	0.12081	0.034033	0.319120825573	0.084434	6152.0	0.949170389392	0.0683225	False	0.997931050083	0.000899464326885	0.0	27.67
c65683	65683	47366.0	47366_69	1.0	29.7	0.00312101038071	0.00312065914235	6374.0	0.072507	-1.1069	0.88026	-0.021023	0.028015	0.0553890325229	0.00903616	6374.0	0.790656127987	-0.284505	False	0.997092304798	0.0012646354609	0.0	29.7
c56094	56094	39316.0	39316_41	1.0	34.74	0.0200508454799	0.0202182920235	6290.0	0.10111	-0.94891	0.76242	-0.068544	0.027182	0.117805719694	0.0255976	6290.0	0.102370048478	-1.75067	False	0.790075274076	0.102331529522	0.0	34.74
c26127	26127	14040.0	14040_30	1.0	34.74	0.0044731453067	0.00465901186241	6245.0	0.074507	-1.0942	0.87557	0.024701	0.029406	0.0577091272522	0.04598	6245.0	0.560690327107	-0.623561	False	0.995928532621	0.00177182523288	0.0	34.74
c65470	65470	47190.0	47190_53	1.0	34.74	0.00684790535836	0.00693637934831	6325.0	0.077608	-1.075	0.86649	-0.029293	0.027891	0.062236445033	0.00826107	6325.0	0.825146526693	0.236782	False	0.997092304798	0.0012646354609	0.0	34.74
c6137	6137	43800.0	43800_20	1.0	34.74	0.00397329517821	0.00421932785104	6208.0	0.075708	-1.0867	0.87251	0.022802	0.029314	0.0592295868101	0.051308	6208.0	0.0185151781183	2.52413	False	0.432009839841	0.364506361195	0.0	34.74
c96536	96536	68052.0	68052_46	1.0	34.74	0.0110858586409	0.011199746727	6308.0	0.09991	-0.95468	0.76972	-0.067197	0.027198	0.113667228814	-0.00402927	6308.0	0.344103017213	1.01397	False	0.976586299802	0.0102893725791	0.0	34.74
c3272	3272	19624.0	19624_13	1.0	34.74	0.00826761137484	0.00822027025043	6176.0	0.082608	-1.0455	0.84804	-0.042399	0.027631	0.0715836626377	-0.00403745	6176.0	0.168771424794	-1.4749	False	0.8785041545	0.0562561803585	0.0	34.74
c56986	56986	40061.0	40061_19	1.0	35.64	0.00879743065529	0.00881465295755	6205.0	0.075008	-1.091	0.87432	-0.025212	0.027925	0.0583295870465	0.00716945	6205.0	0.390147560023	-0.921007	False	0.983249025108	0.00733647552126	0.0	35.64
c67261	67261	48661.0	48661_14	1.0	35.64	0.0051479277035	0.00530646126883	6182.0	0.071607	-1.1128	0.88219	-0.0024415	0.02852	0.0544378694429	0.0304957	6182.0	0.321933006954	1.06156	False	0.975251373717	0.0108834292785	0.0	35.64
c55659	55659	38948.0	38948_16	1.0	35.64	0.00195457386392	0.00192532048585	6192.0	0.10981	-0.90884	0.70419	-0.084275	0.026905	0.152310146513	-0.024903	6192.0	0.799590827381	0.272092	False	0.997092304798	0.0012646354609	0.0	35.64
c15523	15523	4886.0	4886_9	1.0	37.69	0.00379434319705	0.00375446182512	6161.0	0.11921	-0.86855	0.63037	-0.10552	0.026634	0.200404463578	-0.0138093	6161.0	0.50251977281	-0.71864	False	0.995928532621	0.00177182523288	0.0	37.69
c22384	22384	10888.0	10888_82	1.0	38.19	0.00460992033406	0.00480440332978	6415.0	0.065207	-1.1564	0.8889	0.005758	0.028646	0.0511470938003	0.0312302	6415.0	0.11076213944	-1.7092	False	0.801248405434	0.0962328217625	0.0	38.19
c55682	55682	38967.0	38967_72	1.0	38.19	0.00281820392281	0.00291441102887	6385.0	0.058506	-1.2066	0.89041	-0.0029242	0.028315	0.0504099711796	0.0577575	6385.0	0.0930404484692	1.80008	False	0.768884377829	0.11413896299	0.0	38.19
c54318	54318	37806.0	37806_49	1.0	38.19	0.00270416395601	0.00289233478227	6313.0	0.064406	-1.1622	0.88928	-0.010847	0.028177	0.0509614749027	0.045668	6313.0	0.287244419028	1.14054	False	0.951266974232	0.0216975806818	0.0	38.19
c48343	48343	32755.0	32755_59	1.0	38.19	0.00161972153543	0.00163831155523	6344.0	0.074107	-1.0967	0.87649	-0.011512	0.028293	0.0572530344699	0.0101252	6344.0	0.532657103081	0.668723	False	0.995928532621	0.00177182523288	0.0	38.19
c73115	73115	53417.0	53417_38	1.0	38.19	0.00382953405799	0.00398240052921	6275.0	0.066407	-1.1479	0.88814	0.00087737	0.028517	0.0515185697675	0.0288245	6275.0	0.699290054958	0.413994	False	0.997092304798	0.0012646354609	0.0	38.19
c62888	62888	45056.0	45056_78	1.0	41.59	0.00346918129601	0.00347459803471	6409.0	0.089909	-1.0053	0.81882	-0.044505	0.027643	0.0868115580667	-0.00322286	6409.0	0.587751517905	0.580992	False	0.995928532621	0.00177182523288	0.0	41.59
c62110	62110	44423.0	44423_84	1.0	43.28	0.00420879884473	0.00423963093068	6425.0	0.082708	-1.045	0.84755	-0.038998	0.027673	0.0718346717873	0.000112013	6425.0	0.829436313188	0.230881	False	0.997092304798	0.0012646354609	0.0	43.28
c76912	76912	56475.0	56475_64	1.0	43.28	0.00375467128784	0.00375413866445	6359.0	0.077008	-1.0787	0.86859	-0.029309	0.02788	0.061185174939	0.0122842	6359.0	0.17479987326	-1.4543	False	0.888590358682	0.05129840322	0.0	43.28
c72581	72581	52983.0	52983_41	1.0	43.28	0.00151234053641	0.00155910296925	6291.0	0.077908	-1.0732	0.86535	-0.010667	0.028382	0.0628082019862	0.0233813	6291.0	0.674388286047	-0.450277	False	0.997092304798	0.0012646354609	0.0	43.28
c30992	30992	72517.0	72517_31	1.0	45.42	0.00399500268378	0.00405343382288	6249.0	0.076408	-1.0823	0.87051	-0.022707	0.028085	0.060226235552	0.00388526	6249.0	0.00728920807716	2.87586	False	0.284346939744	0.546151441439	0.0	45.42
c52412	52412	36189.0	36189_13	1.0	45.42	0.00316091887453	0.00312820317536	6177.0	0.09681	-0.96986	0.78645	0.039843	0.030653	0.104328883231	0.0251141	6177.0	0.805207854729	-0.264307	False	0.997092304798	0.0012646354609	0.0	45.42
c4300	4300	28195.0	28195_47	1.0	52.04	0.00467518000645	0.00481956193081	6310.0	0.069707	-1.1253	0.88509	-0.010147	0.028304	0.0530125660072	0.0289287	6310.0	0.130824646542	-1.61926	False	0.831353726772	0.0802141520295	0.0	52.04
c19036	19036	7977.0	7977_42	1.0	52.04	0.00369587950191	0.00388840968218	6293.0	0.077008	-1.0787	0.86859	0.019333	0.029154	0.061185174939	0.0534837	6293.0	0.659345508388	0.472445	False	0.995928532621	0.00177182523288	0.0	52.04
c20544	20544	9304.0	9304_76	1.0	52.04	0.00619468021788	0.00620902897281	6400.0	0.085809	-1.0275	0.83609	-0.041316	0.027643	0.0777469708868	0.00504271	6400.0	0.646648062142	-0.491315	False	0.995928532621	0.00177182523288	0.0	52.04
c27441	27441	15135.0	15135_72	1.0	52.04	0.00517498243495	0.00531723717238	6382.0	0.073207	-1.1024	0.87881	0.0018879	0.028686	0.0561050098761	0.033872	6382.0	0.119615141042	-1.66806	False	0.810884709556	0.0910408887763	0.0	52.04
c60218	60218	42818.0	42818_83	1.0	52.04	0.00215739562194	0.00219736064298	6421.0	0.077508	-1.0756	0.86681	0.021233	0.029387	0.0620760870618	0.0316683	6421.0	0.639866915706	0.501455	False	0.995928532621	0.00177182523288	0.0	52.04
c24064	24064	12312.0	12312_88	1.0	52.04	0.00415839892984	0.00428835458378	6439.0	0.09631	-0.97235	0.78901	-0.060191	0.027325	0.102917492459	-0.00828389	6439.0	0.226069832677	-1.2974	False	0.916925042643	0.0376661658536	0.0	52.04
c56462	56462	39628.0	39628_19	1.0	52.04	0.0101161028216	0.0109431347164	6204.0	0.090809	-1.0005	0.81464	0.04798	0.030622	0.0890342692405	0.0524914	6204.0	0.602584572239	-0.558046	False	0.995928532621	0.00177182523288	0.0	52.04
c48961	48961	33262.0	33262_90	1.0	52.99	0.00174912288483	0.00175410923513	6449.0	0.09631	-0.97235	0.78901	-0.066891	0.027253	0.102917492459	-0.00367708	6449.0	0.289294719337	-1.1357	False	0.953726462394	0.0205761671271	0.0	52.99
c12645	12645	2341.0	2341_69	1.0	53.46	0.00492794566782	0.00517449475677	6371.0	0.069007	-1.1301	0.88584	-0.0076115	0.028362	0.0526447130927	0.0444895	6371.0	0.00154911237832	-3.39243	False	0.135263692809	0.868818760157	0.0	53.46
c47562	47562	32087.0	32087_8	1.0	53.46	0.00489876744726	0.0051577540078	6157.0	0.083008	-1.0432	0.8464	0.019919	0.029398	0.0724243453089	0.0477138	6157.0	0.416338792388	-0.871106	False	0.989668322549	0.00451033047487	0.0	53.46
c29971	29971	17290.0	17290_68	1.0	53.46	0.00926849114557	0.00937372153287	6367.0	0.088309	-1.0138	0.82562	-0.051384	0.027438	0.0832197951446	-0.0030543	6367.0	0.917069285551	-0.111597	False	0.997931050083	0.000899464326885	0.0	53.46
c20917	20917	9632.0	9632_10	1.0	53.46	0.00476960664375	0.00493116665413	6164.0	0.076608	-1.0811	0.86978	0.024181	0.029411	0.0605905828623	0.040888	6164.0	0.488279003614	0.742774	False	0.995928532621	0.00177182523288	0.0	53.46
c56643	56643	39778.0	39778_13	1.0	53.46	0.00278606071669	0.00326514263883	6178.0	0.083408	-1.041	0.84503	0.044655	0.030139	0.073127872585	0.126712	6178.0	0.221727696284	1.30962	False	0.913746835536	0.0391741140688	0.0	53.46
c10566	10566	512.0	512_89	1.0	53.46	0.00512670531561	0.00508411483011	6444.0	0.09631	-0.97235	0.78901	-0.061749	0.027242	0.102917492459	-0.00936985	6444.0	0.485591919901	-0.74737	False	0.995928532621	0.00177182523288	0.0	53.46
c63019	63019	45164.0	45164_13	1.0	53.46	0.00512012727344	0.00510874950551	6179.0	0.088909	-1.0106	0.82303	-0.052091	0.027427	0.0845843341717	-0.00384005	6179.0	0.691957369932	0.424627	False	0.997092304798	0.0012646354609	0.0	53.46
c10081	10081	60.0	60_71	1.0	53.46	0.00313715883616	0.00311813546891	6376.0	0.069407	-1.1274	0.88543	-0.0096755	0.028346	0.0528457674106	0.0193903	6376.0	0.60243830942	-0.558271	False	0.995928532621	0.00177182523288	0.0	53.46
c7971	7971	58774.0	58774_27	1.0	53.46	0.00174590133718	0.00175936696507	6239.0	0.086809	-1.022	0.83182	-0.03434	0.02782	0.0799706418153	0.0198554	6239.0	0.0268879857964	-2.37193	False	0.487403707441	0.312111171673	0.0	53.46
c3144	3144	18534.0	18534_41	1.0	53.46	0.00951994538017	0.00970739250573	6288.0	0.077708	-1.0744	0.86607	-0.010907	0.028363	0.0624470047666	0.0214868	6288.0	0.984043055061	-0.0214354	False	0.998457980632	0.000670207371573	0.0	53.46
c68439	68439	49644.0	49644_56	1.0	53.46	0.0139147955376	0.0147061997578	6335.0	0.09541	-0.97686	0.79383	0.054042	0.030717	0.100272492493	0.0684293	6335.0	0.881252184868	0.1601	False	0.997931050083	0.000899464326885	0.0	53.46
c2509	2509	13162.0	13162_25	1.0	55.43	0.00476347218948	0.00493515204989	6227.0	0.078308	-1.0708	0.86385	0.026241	0.029549	0.0635616624144	0.0572666	6227.0	0.702905729529	0.408766	False	0.997092304798	0.0012646354609	0.0	55.43
c42707	42707	27948.0	27948_75	1.0	56.81	0.00295415587338	0.00303694462995	6397.0	0.071907	-1.1108	0.88159	-0.01285	0.028199	0.0547333447281	0.00531405	6397.0	0.381150178228	-0.938615	False	0.980316931936	0.00863349620643	0.0	56.81
c54281	54281	37774.0	37774_23	1.0	56.81	0.00853255636496	0.00849080656407	6221.0	0.087509	-1.0182	0.82902	-0.051184	0.027469	0.0814349920253	-0.00281023	6221.0	0.259301202761	-1.20898	False	0.943759064548	0.0251388640629	0.0	56.81
c68463	68463	49665.0	49665_14	1.0	58.89	0.00269913969312	0.00271316659526	6183.0	0.071307	-1.1147	0.88268	-0.027655	0.027833	0.0541967136619	0.00318353	6183.0	0.513631700053	-0.700059	False	0.995928532621	0.00177182523288	0.0	58.89
c55105	55105	38482.0	38482_69	1.0	58.89	0.00423709490403	0.00449822673578	6373.0	0.10191	-0.9451	0.75772	0.05102	0.030803	0.120491249408	0.0809874	6373.0	0.781551841829	-0.297193	False	0.997092304798	0.0012646354609	0.0	58.89
c62490	62490	44728.0	44728_27	1.0	58.89	0.0042228060598	0.0043412824389	6238.0	0.062906	-1.1731	0.88987	0.0031246	0.028525	0.0506734342612	0.0372171	6238.0	0.289541076293	1.13512	False	0.953945803838	0.020476298003	0.0	58.89
c72924	72924	53262.0	53262_19	1.0	59.79	0.0104785712443	0.0107583882419	6206.0	0.083908	-1.0381	0.843	-0.036773	0.027707	0.0741724253753	0.0157034	6206.0	0.955304215091	-0.0600685	False	0.997931050083	0.000899464326885	0.0	59.79
c12529	12529	2240.0	2240_46	1.0	60.7	0.00332491436199	0.00362457867852	6302.0	0.20842	-0.57955	0.36116	0.21539	0.039504	0.442300355649	0.0653775	6302.0	0.502063239802	-0.719408	False	0.995928532621	0.00177182523288	0.0	60.7
c61625	61625	44010.0	44010_25	1.0	60.7	0.00469370498248	0.00494743606685	6229.0	0.079008	-1.0666	0.8614	0.041632	0.030052	0.0647951325734	0.0699927	6229.0	0.286817806941	1.14155	False	0.951049706792	0.0217967839867	0.0	60.7
c47080	47080	31672.0	31672_61	1.0	60.7	0.00534412347657	0.00538986540541	6351.0	0.076408	-1.0823	0.87051	-0.026443	0.027944	0.060226235552	0.00159594	6351.0	0.79908122171	-0.272799	False	0.997092304798	0.0012646354609	0.0	60.7
c75392	75392	55268.0	55268_87	1.0	60.7	0.00455866303701	0.00490258119084	6438.0	0.074407	-1.0948	0.87581	0.0015406	0.028706	0.0575901003405	0.0414711	6438.0	0.265110311869	1.19435	False	0.947731179283	0.0233148313434	0.0	60.7
c66655	66655	48170.0	48170_61	1.0	60.7	0.00201626683877	0.00198055035739	6352.0	0.11971	-0.86649	0.62646	-0.10381	0.026649	0.203106653854	-0.0125085	6352.0	0.67342207172	-0.451695	False	0.997092304798	0.0012646354609	0.0	60.7
c53562	53562	37162.0	37162_92	1.0	63.25	0.00450693010699	0.00451418430336	6457.0	0.10791	-0.91734	0.71897	-0.079045	0.027045	0.143289230766	0.0181231	6457.0	0.527165679065	-0.677708	False	0.995928532621	0.00177182523288	0.0	63.25
c10106	10106	80.0	80_71	1.0	63.25	0.00378127713697	0.00379582027333	6377.0	0.070207	-1.122	0.88436	-0.0088779	0.028277	0.0533709089836	0.0123571	6377.0	0.12602030124	1.63976	False	0.820345583854	0.08600315549	0.0	63.25
c53143	53143	36818.0	36818_82	1.0	63.25	0.0050295833034	0.00515428810244	6416.0	0.076708	-1.0805	0.86948	-0.019827	0.028091	0.0607404032985	0.013235	6416.0	0.443274167861	-0.821684	False	0.99017039661	0.0042900620291	0.0	63.25
c35342	35342	21810.0	21810_71	1.0	63.25	0.00501006048899	0.00526252900426	6379.0	0.081608	-1.0513	0.85197	-0.031211	0.027857	0.0695756975618	0.011646	6379.0	0.872595745736	-0.171868	False	0.997812014992	0.000951270878414	0.0	63.25
c33997	33997	20680.0	20680_40	1.0	63.25	0.00118677977338	0.00117045622713	6282.0	0.09571	-0.97535	0.79229	-0.061489	0.02728	0.101115825548	-0.0166055	6282.0	0.615539432092	-0.538213	False	0.995928532621	0.00177182523288	0.0	63.25
c67395	67395	48763.0	48763_38	1.0	63.25	0.00418501215015	0.00431816780279	6274.0	0.076008	-1.0848	0.87168	-0.031867	0.027791	0.0596429184393	0.00618648	6274.0	0.69252046204	0.423809	False	0.997092304798	0.0012646354609	0.0	63.25
c53283	53283	36937.0	36937_55	1.0	63.25	0.00851045847961	0.00856705679919	6330.0	0.074207	-1.0961	0.87623	-0.012851	0.028351	0.0573818817086	0.0258748	6330.0	0.281982163259	-1.15307	False	0.950441239631	0.0220747279233	0.0	63.25
c54980	54980	38369.0	38369_48	1.0	63.25	0.00990978531028	0.0099291182452	6312.0	0.070507	-1.12	0.88391	-0.0092132	0.028292	0.0535919527394	0.0172761	6312.0	0.53870165115	0.658887	False	0.995928532621	0.00177182523288	0.0	63.25
c49027	49027	33315.0	33315_22	1.0	63.25	0.00168955865405	0.00168684061331	6217.0	0.09721	-0.96788	0.78467	-0.062589	0.02732	0.105312951295	-0.00949864	6217.0	0.597771551402	0.565463	False	0.995928532621	0.00177182523288	0.0	63.25
c54550	54550	38011.0	38011_21	1.0	63.75	0.00482303626327	0.00511700150537	6212.0	0.063406	-1.1694	0.88969	0.0019253	0.028522	0.0507612908178	0.0499048	6212.0	0.472532108734	0.769907	False	0.995928532621	0.00177182523288	0.0	63.75
c7359	7359	53810.0	53810_45	1.0	63.75	0.00495461223294	0.00519455570568	6301.0	0.074107	-1.0967	0.87649	0.0050101	0.028773	0.0572530344699	0.0382841	6301.0	0.0815241495041	1.86689	False	0.735499934078	0.133417361862	0.0	63.75
c1759	1759	6704.0	6704_89	1.0	63.75	0.0048839599426	0.00536471633278	6445.0	0.077008	-1.0787	0.86859	0.027292	0.029569	0.061185174939	0.067949	6445.0	0.853309175739	0.198164	False	0.997812014992	0.000951270878414	0.0	63.75
c27571	27571	15243.0	15243_68	1.0	63.75	0.0149953321171	0.0150218305153	6366.0	0.087609	-1.0176	0.82851	-0.039282	0.027728	0.0817022453393	0.011453	6366.0	0.332133103723	1.03941	False	0.976586299802	0.0102893725791	0.0	63.75
c14429	14429	3920.0	3920_77	1.0	63.75	0.00901343559543	0.0090606614861	6403.0	0.080808	-1.056	0.85457	-0.040666	0.02757	0.0682523573217	0.00713558	6403.0	0.25001744837	-1.23284	False	0.941153044625	0.0263397484838	0.0	63.75
c73769	73769	53938.0	53938_34	1.0	65.64	0.0143524626676	0.0145603209059	6259.0	0.073907	-1.098	0.87709	-0.022468	0.027959	0.0569558405018	0.0149729	6259.0	0.483872573153	-0.750318	False	0.995928532621	0.00177182523288	0.0	65.64
c65391	65391	47126.0	47126_10	1.0	66.63	0.010085777595	0.0104001014664	6169.0	0.073607	-1.0999	0.87787	-0.016623	0.028185	0.0565697921381	0.028651	6169.0	0.908295803785	0.123453	False	0.997931050083	0.000899464326885	0.0	66.63
c7138	7138	52003.0	52003_35	1.0	66.63	0.00324112630502	0.00339529336029	6263.0	0.080008	-1.0607	0.85748	0.006311	0.02898	0.0667760007207	0.0173751	6263.0	0.875354079366	0.168116	False	0.997812014992	0.000951270878414	0.0	66.63
c11924	11924	1707.0	1707_17	1.0	66.63	0.00305942537759	0.00300093383204	6194.0	0.10601	-0.92598	0.73264	-0.075533	0.027059	0.135109373816	-0.0102812	6194.0	0.0433246077112	2.16554	False	0.595545245023	0.225085238518	0.0	66.63
c2211	2211	10666.0	10666_23	1.0	66.63	0.00571124625465	0.00587046335573	6219.0	0.078808	-1.0678	0.86212	-1.9851e-05	0.028727	0.0644322797546	0.0190999	6219.0	0.638180956413	-0.503983	False	0.995928532621	0.00177182523288	0.0	66.63
c44994	44994	29886.0	29886_72	1.0	66.63	0.00839122341981	0.00922563565088	6384.0	0.070707	-1.1187	0.88365	-0.014388	0.028224	0.0537197182083	0.0302719	6384.0	0.00834362861243	-2.8271	False	0.290839295643	0.536346915806	0.0	66.63
c19027	19027	7968.0	7968_50	1.0	68.16	0.00510107497622	0.00535583200818	6315.0	0.076408	-1.0823	0.87051	0.021727	0.029391	0.060226235552	0.039722	6315.0	0.0129515937702	-2.6634	False	0.360888156566	0.44262737015	0.0	68.16
c63616	63616	45677.0	45677_33	1.0	68.16	0.00295434193449	0.00314098337564	6257.0	0.068007	-1.1369	0.88688	-0.02096	0.027946	0.0521351387516	0.0381724	6257.0	0.136267302422	1.59673	False	0.836011025598	0.0777879948999	0.0	68.16
c65860	65860	47520.0	47520_26	1.0	69.17	0.0025868983758	0.00267309894402	6234.0	0.061306	-1.185	0.89017	-0.0035329	0.028324	0.050527046151	0.040857	6234.0	0.442582524301	0.822931	False	0.99017039661	0.0042900620291	0.0	69.17
c41061	41061	26553.0	26553_38	1.0	69.17	0.00465004424913	0.00463210518796	6272.0	0.11131	-0.90221	0.69296	-0.084291	0.026885	0.159291833614	-0.0142078	6272.0	0.760572490212	0.326593	False	0.997092304798	0.0012646354609	0.0	69.17
c53010	53010	36703.0	36703_10	1.0	69.17	0.0163753320614	0.0165813398787	6165.0	0.074007	-1.0973	0.87678	-0.02568	0.027913	0.0571093653249	0.0149701	6165.0	0.30386540544	1.10195	False	0.960109622396	0.0176791777064	0.0	69.17
c37217	37217	23385.0	23385_50	1.0	69.17	0.00415127486689	0.00408100058503	6316.0	0.09981	-0.95516	0.77029	-0.067556	0.027122	0.113345740167	-0.0158206	6316.0	0.715763613594	-0.390252	False	0.997092304798	0.0012646354609	0.0	69.17
c13648	13648	3235.0	3235_82	1.0	71.31	0.00355894381938	0.00359732053019	6414.0	0.084808	-1.0331	0.83995	-0.04551	0.027572	0.0757465655695	-0.00145064	6414.0	0.158712120025	1.51054	False	0.863311517543	0.0638324650752	0.0	71.31
c37616	37616	23722.0	23722_89	1.0	73.01	0.00490397115691	0.00485848685301	6446.0	0.081508	-1.0519	0.85233	-0.045937	0.027487	0.0693922251498	-0.000205313	6446.0	0.536835955972	-0.661917	False	0.995928532621	0.00177182523288	0.0	73.01
c43034	43034	28216.0	28216_35	1.0	73.8	0.0037607641281	0.00383405805659	6260.0	0.064606	-1.1607	0.88919	-0.0035323	0.028416	0.051005430104	0.0269656	6260.0	0.116744428345	-1.68113	False	0.807764602146	0.0927151823985	0.0	73.8
c55092	55092	38468.0	38468_83	1.0	78.14	0.00445965580373	0.00448604417567	6420.0	0.085909	-1.027	0.83563	-0.042195	0.027573	0.077985976781	-0.00677812	6420.0	0.00146221429013	-3.41039	False	0.129499964167	0.887730351754	0.0	78.14
c3868	3868	24614.0	24614_11	1.0	78.14	0.00572053877064	0.00565561594984	6173.0	0.070507	-1.12	0.88391	-0.014281	0.028229	0.0535919527394	0.0144038	6173.0	0.923421919363	0.103021	False	0.997931050083	0.000899464326885	0.0	78.14
c35287	35287	21765.0	21765_59	1.0	78.14	0.00371710599366	0.00397378694489	6342.0	0.083808	-1.0387	0.84338	0.03889	0.029976	0.073976702103	0.0531607	6342.0	0.864588428045	0.182772	False	0.997812014992	0.000951270878414	0.0	78.14
c58000	58000	40930.0	40930_53	1.0	80.09	0.00125144009644	0.00126422219411	6324.0	0.075708	-1.0867	0.87251	-0.012511	0.028354	0.0592295868101	0.0118149	6324.0	0.0667062355569	-1.96521	False	0.69804308809	0.156117768864	0.0	80.09
